mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	27	0	0	3/4	2	1		V43(9)/V		Eb	VII		V43(9)/V	V		43	9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
29	28	0	0	3/4	2	1		V7/V		Eb	VII		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
30	29	0	0	3/4	2	1		ii%43		Eb	VII		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
31	30	0	0	3/4	2	1		V7		Eb	VII		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	31	0	0	3/4	2	1		V(134)	I64(97)	Eb	VII		V(134)	V			134				M	0	0	1, 0, 2	4	1	1
33	32	0	0	3/4	2	1		I|PAC}		Eb	VII		I	I					PAC	}	M	0	0	0, 4, 1		0	0
34	33	0	0	3/4	2	1		V.I{		Eb	V		I	I						{	M	0	0	0, 4, 1		0	0
35	34	0	0	3/4	2	1		I64		Eb	V		I64	I		64					M	0	0	1, 0, 4		0	1
36	35	0	0	3/4	2	1		V43(9)/V		Eb	V		V43(9)/V	V		43	9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
37	36	0	0	3/4	2	1		V7/V		Eb	V		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
38	37	0	0	3/4	2	1		ii%43		Eb	V		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
39	38	0	0	3/4	2	1		V7		Eb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	0	0	3/4	2	1		V(134)		Eb	V		V(134)	V			134				M	0	0	1, 0, 2	4	1	1
41	40	0	0	3/4	2	1		I|PAC}		Eb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
42	41	0	0	3/4	2	1		I64/bVI{		Eb	V		I64/bVI	I		64		bVI		{	M	0	0	-3, -4, 0		-4	-3
43	42	0	0	3/4	2	1		I/bVI		Eb	V		I/bVI	I				bVI			M	0	0	-4, 0, -3		-4	-4
44	43	0	0	3/4	2	1		V43/vi		Eb	V		V43/vi	V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
45	44	0	0	3/4	2	1		V7/vi		Eb	V		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
46	45	0	0	3/4	2	1		I.V7/vi	Ger6/bvi	Eb	I		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
46	45	1/4	1/4	3/4	2	1		V7(b94)/vi	Ger6(b94)/bvi	Eb	I		V7(b94)/vi	V		7	b94	vi			Mm7	0	0	4, 3, 5, 2	-8	4	4
46	45	1/2	1/2	3/4	2	1		V7(9)/vi	Ger(9)/bvi	Eb	I		V7(9)/vi	V		7	9	vi			Mm7	0	0	4, 8, 5, 2	-1	4	4
47	46	0	0	3/4	2	1		V(+6)/bvi	Ger6(+6)/V	Eb	I		V(+6)/bvi	V			+6	bvi			M	0	0	-3, 1, -2	-7	-3	-3
47	46	1/2	1/2	3/4	2	1		V(64)/bvi	Ger6(6b4)/V	Eb	I		V(64)/bvi	V			64	bvi			M	0	0	-3, -4, -7		-3	-3
48	47	0	0	3/4	2	1		V43		Eb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
48	47	1/4	1/4	3/4	2	1		V7(+#7)		Eb	I		V7(+#7)	V		7	+#7				Mm7	0	0	1, 5, 2, -1	6	1	1
48	47	1/2	1/2	3/4	2	1		V7|HC}		Eb	I		V7	V		7			HC	}	Mm7	0	0	1, 5, 2, -1		1	1
50	49	0	0	3/4	2	1		I.I{		Eb	I		I	I						{	M	0	0	0, 4, 1		0	0
51	50	0	0	3/4	2	1		I64		Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
52	51	0	0	3/4	2	1		V43(9)/V		Eb	I		V43(9)/V	V		43	9	V			Mm7	0	0	3, 0, 2, 6	4	2	3
53	52	0	0	3/4	2	1		V7/V		Eb	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
54	53	0	0	3/4	2	1		ii%43		Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
55	54	0	0	3/4	2	1		V7		Eb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	0	0	3/4	2	1		V(134)	I64(97)	Eb	I		V(134)	V			134				M	0	0	1, 0, 2	4	1	1
57	56	0	0	3/4	2	1		I|PAC}		Eb	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
58	57	0	0	3/4	2	1		IM2{		Eb	I		IM2	I	M	2				{	MM7	0	0	5, 0, 4, 1		0	5
59	58	0	0	3/4	2	1		V43/V		Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
60	59	0	0	3/4	2	1		ii%43		Eb	I		ii%43	ii	%	43					%7	0	0	-4, 0, 2, -1		2	-4
61	60	0	0	3/4	2	1		IM43	V(6+4)	Eb	I		IM43	I	M	43					MM7	0	0	1, 5, 0, 4		0	1
62	61	0	0	3/4	2	1		V2/IV		Eb	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
63	62	0	0	3/4	2	1		V43/V		Eb	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
64	63	0	0	3/4	2	1		ii7	iv7/vi	Eb	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
65	64	0	0	3/4	2	1		V(6)/vi		Eb	I		V(6)/vi	V			6	vi			M	0	0	4, 8, 0		4	4
66	65	0	0	3/4	2	1		ii65	iv65/vi	Eb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
68	67	0	0	3/4	2	1		#viio7/vi		Eb	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
69	68	0	0	3/4	2	1		vi		Eb	I		vi	vi							m	0	0	3, 0, 4		3	3
70	69	0	0	3/4	2	1		IV	ii65	Eb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
72	71	0	0	3/4	2	1		I64(#11#2)	V(#7b64)	Eb	I		I64(#11#2)	I		64	#11#2				M	0	0	1, 0, 9	6	0	1
73	72	1/4	1/4	3/4	2	1		I64		Eb	I		I64	I		64					M	0	0	1, 0, 4		0	1
74	73	0	0	3/4	2	1		I}		Eb	I		I	I						}	M	0	0	0, 4, 1		0	0
