mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	3/8	IV64(6)	C	I	I	IV64(6)	IV		64	6			M	0	0	2, -1, 3		-1	2
11	11	1/2	IV64	C	I	I	IV64	IV		64				M	0	0	0, -1, 3		-1	0
12	12	0	ii65	C	I	I	ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
12	12	3/8	IM7	C	I	I	IM7	I	M	7				MM7	0	0	0, 4, 1, 5		0	0
13	13	0	vii%65	C	I	I	vii%65	vii	%	65				%7	0	0	4, 11, 3, 5		5	4
13	13	3/8	I(6)	C	I	I	I(6)	I			6			M	0	0	0, 4, 3		0	0
13	13	1/2	I]	C	I	I	I	I						M	0	0	0, 4, 1		0	0
14	14	0	V[V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
14	14	3/8	V2/V	C	I	V	V2/V	V		2		V		Mm7	0	0	0, 2, 6, 3		2	0
15	15	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
15	15	3/8	V2/V	C	I	V	V2/V	V		2		V		Mm7	0	0	0, 2, 6, 3		2	0
16	16	0	V]\\	C	I	V	V	V					\\	M	0	0	1, 5, 2		1	1
17	17	1/2	#viio43/vi	C	I		#viio43/vi	#vii	o	43		vi		o7	0	0	2, -1, 8, 5		8	2
18	18	3/8	IV	C	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
18	18	1/2	vi64	C	I		vi64	vi		64				m	0	0	4, 3, 0		3	4
18	18	5/8	#viio7/iii	C	I		#viio7/iii	#vii	o	7		iii		o7	0	0	9, 6, 3, 0		9	9
19	19	0	III	C	I		III	III						M	0	0	4, 8, 5		4	4
20	20	0	IIIM43	C	I		IIIM43	III	M	43				MM7	0	0	5, 9, 4, 8		4	5
20	20	3/8	V7/III	C	I		V7/III	V		7		III		Mm7	0	0	5, 9, 6, 3		5	5
21	21	0	III	C	I		III	III						M	0	0	4, 8, 5		4	4
21	21	1/2	viio43	C	I		viio43	vii	o	43				o7	0	0	-1, -4, 5, 2		5	-1
22	22	3/8	vio	C	I		vio	vi	o					o	0	0	3, 0, -3		3	3
22	22	1/2	i64	C	I		i64	i		64				m	0	0	1, 0, -3		0	1
22	22	5/8	viio7/V	C	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
23	23	0	V	C	I		V	V						M	0	0	1, 5, 2		1	1
24	24	0	VM43	C	I		VM43	V	M	43				MM7	0	0	2, 6, 1, 5		1	2
24	24	3/8	V7/V	C	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
25	25	0	V[V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
25	25	1/2	V43/V	C	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
26	26	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
26	26	1/2	ii43	C	I	V	ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
27	27	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
27	27	1/8	V43/V	C	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
27	27	3/8	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
27	27	1/2	ii43	C	I	V	ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
28	28	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
28	28	1/8	V43/V	C	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
28	28	3/8	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
28	28	1/2	ii43	C	I	V	ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
29	29	0	V7	C	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
29	29	1/8	ii2	C	I	V	ii2	ii		2				mm7	0	0	0, 2, -1, 3		2	0
29	29	3/8	V7]	C	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
29	29	1/2	vii%7	C	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5	5
30	30	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
30	30	1/4	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
30	30	3/8	I	C	I		I	I						M	0	0	0, 4, 1		0	0
30	30	5/8	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
31	31	0	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
31	31	1/4	vi7	C	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
31	31	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
31	31	5/8	vi7	C	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
32	32	0	viio	C	I		viio	vii	o					o	0	0	5, 2, -1		5	5
32	32	1/4	vii%2	C	I		vii%2	vii	%	2				%7	0	0	3, 5, 4, 11		5	3
32	32	3/8	viio	C	I		viio	vii	o					o	0	0	5, 2, -1		5	5
32	32	5/8	vii%2	C	I		vii%2	vii	%	2				%7	0	0	3, 5, 4, 11		5	3
33	33	0	iii7	C	I		iii7	iii		7				mm7	0	0	4, 1, 5, 2		4	4
33	33	1/4	V7	C	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
33	33	3/8	iii7	C	I		iii7	iii		7				mm7	0	0	4, 1, 5, 2		4	4
33	33	5/8	V7	C	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
34	34	0	vi	C	I		vi	vi						m	0	0	3, 0, 4		3	3
34	34	1/4	vi2	C	I		vi2	vi		2				mm7	0	0	1, 3, 0, 4		3	1
34	34	3/8	vi	C	I		vi	vi						m	0	0	3, 0, 4		3	3
34	34	5/8	vi2	C	I		vi2	vi		2				mm7	0	0	1, 3, 0, 4		3	1
35	35	0	ii7	C	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
35	35	1/4	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
35	35	3/8	ii	C	I		ii	ii						m	0	0	2, -1, 3		2	2
37	37	0	V	C	I		V	V						M	0	0	1, 5, 2		1	1
37	37	1/4	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
37	37	3/8	V	C	I		V	V						M	0	0	1, 5, 2		1	1
40	40	1/2	I64	C	I		I64	I		64				M	0	0	1, 0, 4		0	1
41	41	3/8	V(6)	C	I		V(6)	V			6			M	0	0	1, 5, 4		1	1
41	41	1/2	V	C	I		V	V						M	0	0	1, 5, 2		1	1
42	42	0	I64	C	I		I64	I		64				M	0	0	1, 0, 4		0	1
43	43	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
45	45	0	IVM43	C	I		IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
45	45	3/8	V43(6)	C	I		V43(6)	V		43	6			Mm7	0	0	4, -1, 1, 5		1	4
45	45	1/2	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
46	46	0	iii2	C	I		iii2	iii		2				mm7	0	0	2, 4, 1, 5		4	2
46	46	3/8	IVM65	C	I		IVM65	IV	M	65				MM7	0	0	3, 0, 4, -1		-1	3
47	47	0	ii43	C	I		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
47	47	3/8	V(+64)	C	I		V(+64)	V			+64			M	0	0	1, 0, 2	4	1	1
48	48	0	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
48	48	3/8	ii65	C	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
49	49	0	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
49	49	3/8	iii(64)	C	I		iii(64)	iii			64			m	0	0	4, 3, 0		4	4
50	50	0	vi43	C	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3	4
50	50	3/8	ii(+64)	C	I		ii(+64)	ii			+64			m	0	0	2, 1, 3	5	2	2
51	51	0	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
51	51	3/8	I(+64)	C	I		I(+64)	I			+64			M	0	0	0, -1, 1	3	0	0
52	52	0	IVM2	C	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
52	52	3/8	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
53	53	0	IVM43	C	I		IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
53	53	3/8	V43(6)	C	I		V43(6)	V		43	6			Mm7	0	0	4, -1, 1, 5		1	4
53	53	1/2	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
54	54	0	iii2	C	I		iii2	iii		2				mm7	0	0	2, 4, 1, 5		4	2
54	54	3/8	IVM65	C	I		IVM65	IV	M	65				MM7	0	0	3, 0, 4, -1		-1	3
55	55	0	ii43	C	I		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
55	55	3/8	V(+64)	C	I		V(+64)	V			+64			M	0	0	1, 0, 2	4	1	1
56	56	0	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
56	56	3/8	ii65	C	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
57	57	0	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
57	57	3/8	iii(64)	C	I		iii(64)	iii			64			m	0	0	4, 3, 0		4	4
58	58	0	vi43	C	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3	4
58	58	3/8	ii(+64)	C	I		ii(+64)	ii			+64			m	0	0	2, 1, 3	5	2	2
59	59	0	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
59	59	3/8	I(+64)	C	I		I(+64)	I			+64			M	0	0	0, -1, 1	3	0	0
60	60	0	IVM2	C	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
60	60	3/8	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
61	61	0	IVM43	C	I		IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
61	61	3/8	V43(6)	C	I		V43(6)	V		43	6			Mm7	0	0	4, -1, 1, 5		1	4
61	61	1/2	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
62	62	0	iii2	C	I		iii2	iii		2				mm7	0	0	2, 4, 1, 5		4	2
62	62	3/8	IVM65	C	I		IVM65	IV	M	65				MM7	0	0	3, 0, 4, -1		-1	3
63	63	0	ii43	C	I		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
63	63	3/8	V(+64)	C	I		V(+64)	V			+64			M	0	0	1, 0, 2	4	1	1
64	64	0	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
64	64	3/8	ii65	C	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
65	65	0	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
65	65	3/8	iii(64)	C	I		iii(64)	iii			64			m	0	0	4, 3, 0		4	4
66	66	0	vi43	C	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3	4
66	66	3/8	ii(+64)	C	I		ii(+64)	ii			+64			m	0	0	2, 1, 3	5	2	2
67	67	0	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
67	67	3/8	I(+64)	C	I		I(+64)	I			+64			M	0	0	0, -1, 1	3	0	0
68	68	0	IVM2	C	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
68	68	3/8	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
69	69	0	.bVI	C	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
69	69	3/8	iv7	C	I		iv7	iv		7				mm7	0	0	-1, -4, 0, -3		-1	-1
70	70	0	.bVI	C	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
70	70	3/8	iv7	C	I		iv7	iv		7				mm7	0	0	-1, -4, 0, -3		-1	-1
71	71	0	.bVI	C	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
71	71	3/8	iv7	C	I		iv7	iv		7				mm7	0	0	-1, -4, 0, -3		-1	-1
72	72	0	.bVI	C	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
72	72	3/8	iv7	C	I		iv7	iv		7				mm7	0	0	-1, -4, 0, -3		-1	-1
73	73	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
73	73	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
74	74	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
74	74	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
75	75	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
75	75	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
76	76	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
76	76	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
77	77	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
77	77	3/8	IV	C	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
78	78	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
78	78	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
79	79	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
79	79	3/8	IV	C	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
80	80	0	I[I	C	I	I	I	I						M	0	0	0, 4, 1		0	0
80	80	3/8	IM7	C	I	I	IM7	I	M	7				MM7	0	0	0, 4, 1, 5		0	0
81	81	0	IVM43	C	I	I	IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
81	81	3/8	V6(6)	C	I	I	V6(6)	V		6	6			M	0	0	5, 4, 1		1	5
81	81	1/2	V6	C	I	I	V6	V		6				M	0	0	5, 2, 1		1	5
82	82	0	I	C	I	I	I	I						M	0	0	0, 4, 1		0	0
82	82	3/8	IM7	C	I	I	IM7	I	M	7				MM7	0	0	0, 4, 1, 5		0	0
83	83	0	IVM43	C	I	I	IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
83	83	3/8	V6(6)	C	I	I	V6(6)	V		6	6			M	0	0	5, 4, 1		1	5
84	84	0	I]	C	I	I	I	I						M	0	0	0, 4, 1		0	0
84	84	1/2	#viio43/vi	C	I		#viio43/vi	#vii	o	43		vi		o7	0	0	2, -1, 8, 5		8	2
85	85	3/8	IV	C	I		IV	IV						M	0	0	-1, 3, 0		-1	-1
85	85	1/2	vi64	C	I		vi64	vi		64				m	0	0	4, 3, 0		3	4
85	85	5/8	#viio7/iii	C	I		#viio7/iii	#vii	o	7		iii		o7	0	0	9, 6, 3, 0		9	9
86	86	0	III	C	I		III	III						M	0	0	4, 8, 5		4	4
87	87	0	IIIM43	C	I		IIIM43	III	M	43				MM7	0	0	5, 9, 4, 8		4	5
87	87	3/8	V7/III	C	I		V7/III	V		7		III		Mm7	0	0	5, 9, 6, 3		5	5
88	88	0	III	C	I		III	III						M	0	0	4, 8, 5		4	4
88	88	1/2	viio43	C	I		viio43	vii	o	43				o7	0	0	-1, -4, 5, 2		5	-1
89	89	3/8	vio	C	I		vio	vi	o					o	0	0	3, 0, -3		3	3
89	89	1/2	i64	C	I		i64	i		64				m	0	0	1, 0, -3		0	1
89	89	5/8	viio7/V	C	I		viio7/V	vii	o	7		V		o7	0	0	6, 3, 0, -3		6	6
90	90	0	V	C	I		V	V						M	0	0	1, 5, 2		1	1
91	91	0	VM43	C	I		VM43	V	M	43				MM7	0	0	2, 6, 1, 5		1	2
91	91	3/8	V7/V	C	I		V7/V	V		7		V		Mm7	0	0	2, 6, 3, 0		2	2
92	92	0	V[V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
92	92	1/2	V43/V	C	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
93	93	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
93	93	1/2	ii43	C	I	V	ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
94	94	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
94	94	1/8	V43/V	C	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
94	94	3/8	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
94	94	1/2	ii43	C	I	V	ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
95	95	0	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
95	95	1/8	V43/V	C	I	V	V43/V	V		43		V		Mm7	0	0	3, 0, 2, 6		2	3
95	95	3/8	V	C	I	V	V	V						M	0	0	1, 5, 2		1	1
95	95	1/2	ii43	C	I	V	ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
96	96	0	V7	C	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
96	96	1/8	ii2	C	I	V	ii2	ii		2				mm7	0	0	0, 2, -1, 3		2	0
96	96	3/8	V7]	C	I	V	V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
96	96	1/2	vii%7	C	I		vii%7	vii	%	7				%7	0	0	5, 4, 11, 3		5	5
97	97	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
97	97	1/4	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
97	97	3/8	I	C	I		I	I						M	0	0	0, 4, 1		0	0
97	97	5/8	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
98	98	0	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
98	98	1/4	vi7	C	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
98	98	3/8	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
98	98	5/8	vi7	C	I		vi7	vi		7				mm7	0	0	3, 0, 4, 1		3	3
99	99	0	viio	C	I		viio	vii	o					o	0	0	5, 2, -1		5	5
99	99	1/4	vii%2	C	I		vii%2	vii	%	2				%7	0	0	3, 5, 4, 11		5	3
99	99	3/8	viio	C	I		viio	vii	o					o	0	0	5, 2, -1		5	5
99	99	5/8	vii%2	C	I		vii%2	vii	%	2				%7	0	0	3, 5, 4, 11		5	3
100	100	0	iii7	C	I		iii7	iii		7				mm7	0	0	4, 1, 5, 2		4	4
100	100	1/4	V7	C	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
100	100	3/8	iii7	C	I		iii7	iii		7				mm7	0	0	4, 1, 5, 2		4	4
100	100	5/8	V7	C	I		V7	V		7				Mm7	0	0	1, 5, 2, -1		1	1
101	101	0	vi	C	I		vi	vi						m	0	0	3, 0, 4		3	3
101	101	1/4	vi2	C	I		vi2	vi		2				mm7	0	0	1, 3, 0, 4		3	1
101	101	3/8	vi	C	I		vi	vi						m	0	0	3, 0, 4		3	3
101	101	5/8	vi2	C	I		vi2	vi		2				mm7	0	0	1, 3, 0, 4		3	1
102	102	0	ii7	C	I		ii7	ii		7				mm7	0	0	2, -1, 3, 0		2	2
102	102	1/4	IVM7	C	I		IVM7	IV	M	7				MM7	0	0	-1, 3, 0, 4		-1	-1
102	102	3/8	ii	C	I		ii	ii						m	0	0	2, -1, 3		2	2
104	104	0	V	C	I		V	V						M	0	0	1, 5, 2		1	1
104	104	1/4	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
104	104	3/8	V	C	I		V	V						M	0	0	1, 5, 2		1	1
107	107	1/2	I64	C	I		I64	I		64				M	0	0	1, 0, 4		0	1
108	108	3/8	V(6)	C	I		V(6)	V			6			M	0	0	1, 5, 4		1	1
108	108	1/2	V	C	I		V	V						M	0	0	1, 5, 2		1	1
109	109	0	I64	C	I		I64	I		64				M	0	0	1, 0, 4		0	1
110	110	0	I	C	I		I	I						M	0	0	0, 4, 1		0	0
112	112	0	IVM43	C	I		IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
112	112	3/8	V43(6)	C	I		V43(6)	V		43	6			Mm7	0	0	4, -1, 1, 5		1	4
112	112	1/2	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
113	113	0	iii2	C	I		iii2	iii		2				mm7	0	0	2, 4, 1, 5		4	2
113	113	3/8	IVM65	C	I		IVM65	IV	M	65				MM7	0	0	3, 0, 4, -1		-1	3
114	114	0	ii43	C	I		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
114	114	3/8	V(+64)	C	I		V(+64)	V			+64			M	0	0	1, 0, 2	4	1	1
115	115	0	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
115	115	3/8	ii65	C	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
116	116	0	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
116	116	3/8	iii(64)	C	I		iii(64)	iii			64			m	0	0	4, 3, 0		4	4
117	117	0	vi43	C	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3	4
117	117	3/8	ii(+64)	C	I		ii(+64)	ii			+64			m	0	0	2, 1, 3	5	2	2
118	118	0	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
118	118	3/8	I(+64)	C	I		I(+64)	I			+64			M	0	0	0, -1, 1	3	0	0
119	119	0	IVM2	C	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
119	119	3/8	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
120	120	0	IVM43	C	I		IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
120	120	3/8	V43(6)	C	I		V43(6)	V		43	6			Mm7	0	0	4, -1, 1, 5		1	4
120	120	1/2	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
121	121	0	iii2	C	I		iii2	iii		2				mm7	0	0	2, 4, 1, 5		4	2
121	121	3/8	IVM65	C	I		IVM65	IV	M	65				MM7	0	0	3, 0, 4, -1		-1	3
122	122	0	ii43	C	I		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
122	122	3/8	V(+64)	C	I		V(+64)	V			+64			M	0	0	1, 0, 2	4	1	1
123	123	0	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
123	123	3/8	ii65	C	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
124	124	0	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
124	124	3/8	iii(64)	C	I		iii(64)	iii			64			m	0	0	4, 3, 0		4	4
125	125	0	vi43	C	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3	4
125	125	3/8	ii(+64)	C	I		ii(+64)	ii			+64			m	0	0	2, 1, 3	5	2	2
126	126	0	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
126	126	3/8	I(+64)	C	I		I(+64)	I			+64			M	0	0	0, -1, 1	3	0	0
127	127	0	IVM2	C	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
127	127	3/8	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
128	128	0	IVM43	C	I		IVM43	IV	M	43				MM7	0	0	0, 4, -1, 3		-1	0
128	128	3/8	V43(6)	C	I		V43(6)	V		43	6			Mm7	0	0	4, -1, 1, 5		1	4
128	128	1/2	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
129	129	0	iii2	C	I		iii2	iii		2				mm7	0	0	2, 4, 1, 5		4	2
129	129	3/8	IVM65	C	I		IVM65	IV	M	65				MM7	0	0	3, 0, 4, -1		-1	3
130	130	0	ii43	C	I		ii43	ii		43				mm7	0	0	3, 0, 2, -1		2	3
130	130	3/8	V(+64)	C	I		V(+64)	V			+64			M	0	0	1, 0, 2	4	1	1
131	131	0	IM2	C	I		IM2	I	M	2				MM7	0	0	5, 0, 4, 1		0	5
131	131	3/8	ii65	C	I		ii65	ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
132	132	0	vii%43	C	I		vii%43	vii	%	43				%7	0	0	11, 3, 5, 4		5	11
132	132	3/8	iii(64)	C	I		iii(64)	iii			64			m	0	0	4, 3, 0		4	4
133	133	0	vi43	C	I		vi43	vi		43				mm7	0	0	4, 1, 3, 0		3	4
133	133	3/8	ii(+64)	C	I		ii(+64)	ii			+64			m	0	0	2, 1, 3	5	2	2
134	134	0	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
134	134	3/8	I(+64)	C	I		I(+64)	I			+64			M	0	0	0, -1, 1	3	0	0
135	135	0	IVM2	C	I		IVM2	IV	M	2				MM7	0	0	4, -1, 3, 0		-1	4
135	135	3/8	V43	C	I		V43	V		43				Mm7	0	0	2, -1, 1, 5		1	2
136	136	0	.bVI	C	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
136	136	3/8	iv7	C	I		iv7	iv		7				mm7	0	0	-1, -4, 0, -3		-1	-1
137	137	0	.bVI	C	I		bVI	bVI						M	0	0	-4, 0, -3		-4	-4
